fecha,periodo,p_t,p_h,p_v,p_i
2018-01-26,8,28.0,89.0,11.1,0
2018-01-26,9,29.0,84.0,11.1,0
2018-01-26,10,31.0,75.0,8.35,0
2018-01-26,11,32.0,66.0,5.6,0
2018-01-26,12,33.0,66.0,7.4,0
2018-01-26,13,34.0,63.0,9.3,0
2018-01-26,14,35.0,59.0,16.7,0
2018-01-26,15,34.0,63.0,20.4,0
2018-01-26,16,33.0,63.0,18.5,0
2018-01-26,17,30.0,74.0,18.5,0
2018-01-26,18,30.0,74.0,20.4,0
2018-01-26,19,28.0,84.0,11.1,0
2018-01-26,20,28.0,84.0,14.8,0
2018-01-26,21,28.0,84.0,11.1,0
2018-01-26,22,28.0,84.0,18.5,0
2018-01-26,23,27.0,89.0,11.1,0
2018-01-26,24,27.0,89.0,18.5,0
2018-01-27,1,27.0,89.0,14.8,0
2018-01-27,2,27.0,84.0,13.0,0
2018-01-27,3,27.0,84.0,11.1,0
2018-01-27,4,27.0,84.0,11.1,0
2018-01-27,5,27.0,84.0,5.6,0
2018-01-27,6,27.0,89.0,11.1,0
2018-01-27,7,26.0,94.0,9.3,0
2018-01-27,8,28.0,89.0,11.1,0
2018-01-27,9,29.0,84.0,11.1,0
2018-01-27,10,31.0,75.0,8.35,0
2018-01-27,11,32.0,66.0,5.6,0
2018-01-27,12,33.0,66.0,7.4,0
2018-01-27,13,34.0,63.0,9.3,0
2018-01-27,14,35.0,59.0,16.7,0
2018-01-27,15,34.0,63.0,20.4,0
2018-01-27,16,33.0,63.0,18.5,0
2018-01-27,17,30.0,74.0,18.5,0
2018-01-27,18,30.0,74.0,20.4,0
2018-01-27,19,28.0,84.0,11.1,0
2018-01-27,20,28.0,84.0,14.8,0
2018-01-27,21,28.0,84.0,11.1,0
2018-01-27,22,28.0,84.0,18.5,0
2018-01-27,23,27.0,89.0,11.1,0
2018-01-27,24,27.0,89.0,18.5,0
2018-01-28,1,27.0,89.0,14.8,0
2018-01-28,2,27.0,84.0,13.0,0
2018-01-28,3,27.0,84.0,11.1,0
2018-01-28,4,27.0,84.0,11.1,0
2018-01-28,5,27.0,84.0,5.6,0
2018-01-28,6,27.0,89.0,11.1,0
2018-01-28,7,26.0,94.0,9.3,0
2018-01-28,8,28.0,89.0,11.1,0
2018-01-28,9,29.0,84.0,11.1,0
2018-01-28,10,31.0,75.0,8.35,0
2018-01-28,11,32.0,66.0,5.6,0
2018-01-28,12,33.0,66.0,7.4,0
2018-01-28,13,34.0,63.0,9.3,0
2018-01-28,14,35.0,59.0,16.7,0
2018-01-28,15,34.0,63.0,20.4,0
2018-01-28,16,33.0,63.0,18.5,0
2018-01-28,17,30.0,74.0,18.5,0
2018-01-28,18,30.0,74.0,20.4,0
2018-01-28,19,28.0,84.0,11.1,0
2018-01-28,20,28.0,84.0,14.8,0
2018-01-28,21,28.0,84.0,11.1,0
2018-01-28,22,28.0,84.0,18.5,0
2018-01-28,23,27.0,89.0,11.1,0
2018-01-28,24,27.0,89.0,18.5,0
2018-01-29,1,27.0,89.0,14.8,0
2018-01-29,2,27.0,84.0,13.0,0
2018-01-29,3,27.0,84.0,11.1,0
2018-01-29,4,27.0,84.0,11.1,0
2018-01-29,5,27.0,84.0,5.6,0
2018-01-29,6,27.0,89.0,11.1,0
2018-01-29,7,26.0,94.0,9.3,0
2018-01-29,8,28.0,89.0,11.1,0
2018-01-29,9,29.0,84.0,11.1,0
2018-01-29,10,31.0,75.0,8.35,0
2018-01-29,11,32.0,66.0,5.6,0
2018-01-29,12,33.0,66.0,7.4,0
2018-01-29,13,34.0,63.0,9.3,0
2018-01-29,14,35.0,59.0,16.7,0
2018-01-29,15,34.0,63.0,20.4,0
2018-01-29,16,33.0,63.0,18.5,0
2018-01-29,17,30.0,74.0,18.5,0
2018-01-29,18,30.0,74.0,20.4,0
2018-01-29,19,28.0,84.0,11.1,0
2018-01-29,20,28.0,84.0,14.8,0
2018-01-29,21,28.0,84.0,11.1,0
2018-01-29,22,28.0,84.0,18.5,0
2018-01-29,23,27.0,89.0,11.1,0
2018-01-29,24,27.0,89.0,18.5,0
2018-01-30,1,27.0,89.0,14.8,0
2018-01-30,2,27.0,84.0,13.0,0
2018-01-30,3,27.0,84.0,11.1,0
2018-01-30,4,27.0,84.0,11.1,0
2018-01-30,5,27.0,84.0,5.6,0
2018-01-30,6,27.0,89.0,11.1,0
2018-01-30,7,26.0,94.0,9.3,0
2018-01-30,8,28.0,89.0,11.1,0
2018-01-30,9,29.0,84.0,11.1,0
2018-01-30,10,31.0,75.0,8.35,0
2018-01-30,11,32.0,66.0,5.6,0
2018-01-30,12,33.0,66.0,7.4,0
2018-01-30,13,34.0,63.0,9.3,0
2018-01-30,14,35.0,59.0,16.7,0
2018-01-30,15,34.0,63.0,20.4,0
2018-01-30,16,33.0,63.0,18.5,0
2018-01-30,17,30.0,74.0,18.5,0
2018-01-30,18,30.0,74.0,20.4,0
2018-01-30,19,28.0,84.0,11.1,0
2018-01-30,20,28.0,84.0,14.8,0
2018-01-30,21,28.0,84.0,11.1,0
2018-01-30,22,28.0,84.0,18.5,0
2018-01-30,23,27.0,89.0,11.1,0
2018-01-30,24,27.0,89.0,18.5,0
2018-01-31,1,27.0,89.0,14.8,0
2018-01-31,2,27.0,84.0,13.0,0
2018-01-31,3,27.0,84.0,11.1,0
2018-01-31,4,27.0,84.0,11.1,0
2018-01-31,5,27.0,84.0,5.6,0
2018-01-31,6,27.0,89.0,11.1,0
2018-01-31,7,26.0,94.0,9.3,0
2018-01-31,8,28.0,89.0,11.1,0
2018-01-31,9,29.0,84.0,11.1,0
2018-01-31,10,31.0,75.0,8.35,0
2018-01-31,11,32.0,66.0,5.6,0
2018-01-31,12,33.0,66.0,7.4,0
2018-01-31,13,34.0,63.0,9.3,0
2018-01-31,14,35.0,59.0,16.7,0
2018-01-31,15,34.0,63.0,20.4,0
2018-01-31,16,33.0,63.0,18.5,0
2018-01-31,17,30.0,74.0,18.5,0
2018-01-31,18,30.0,74.0,20.4,0
2018-01-31,19,28.0,84.0,11.1,0
2018-01-31,20,28.0,84.0,14.8,0
2018-01-31,21,28.0,84.0,11.1,0
2018-01-31,22,28.0,84.0,18.5,0
2018-01-31,23,27.0,89.0,11.1,0
2018-01-31,24,27.0,89.0,18.5,0
2018-02-01,1,27.0,89.0,14.8,0
2018-02-01,2,27.0,84.0,13.0,0
2018-02-01,3,27.0,84.0,11.1,0
2018-02-01,4,27.0,84.0,11.1,0
2018-02-01,5,27.0,84.0,5.6,0
2018-02-01,6,27.0,89.0,11.1,0
2018-02-01,7,26.0,94.0,9.3,0
2018-02-01,8,28.0,89.0,11.1,0
2018-02-01,9,29.0,84.0,11.1,0
2018-02-01,10,31.0,75.0,8.35,0
2018-02-01,11,32.0,66.0,5.6,0
2018-02-01,12,33.0,66.0,7.4,0
2018-02-01,13,34.0,63.0,9.3,0
2018-02-01,14,35.0,59.0,16.7,0
2018-02-01,15,34.0,63.0,20.4,0
2018-02-01,16,33.0,63.0,18.5,0
2018-02-01,17,30.0,74.0,18.5,0
2018-02-01,18,30.0,74.0,20.4,0
2018-02-01,19,28.0,84.0,11.1,0
2018-02-01,20,28.0,84.0,14.8,0
2018-02-01,21,28.0,84.0,11.1,0
2018-02-01,22,28.0,84.0,18.5,0
2018-02-01,23,27.0,89.0,11.1,0
2018-02-01,24,27.0,89.0,18.5,0
2018-02-02,1,27.0,89.0,14.8,0
2018-02-02,2,27.0,84.0,13.0,0
2018-02-02,3,27.0,84.0,11.1,0
2018-02-02,4,27.0,84.0,11.1,0
2018-02-02,5,27.0,84.0,5.6,0
2018-02-02,6,27.0,89.0,11.1,0
2018-02-02,7,26.0,94.0,9.3,0
2018-02-02,8,28.0,89.0,11.1,0
2018-02-02,9,29.0,84.0,11.1,0
2018-02-02,10,31.0,75.0,8.35,0
2018-02-02,11,32.0,66.0,5.6,0
2018-02-02,12,33.0,66.0,7.4,0
2018-02-02,13,34.0,63.0,9.3,0
2018-02-02,14,35.0,59.0,16.7,0
2018-02-02,15,34.0,63.0,20.4,0
2018-02-02,16,33.0,63.0,18.5,0
2018-02-02,17,30.0,74.0,18.5,0
2018-02-02,18,30.0,74.0,20.4,0
2018-02-02,19,28.0,84.0,11.1,0
2018-02-02,20,28.0,84.0,14.8,0
2018-02-02,21,28.0,84.0,11.1,0
2018-02-02,22,28.0,84.0,18.5,0
2018-02-02,23,27.0,89.0,11.1,0
2018-02-02,24,27.0,89.0,18.5,0
2018-02-03,1,27.0,89.0,14.8,0
2018-02-03,2,27.0,84.0,13.0,0
2018-02-03,3,27.0,84.0,11.1,0
2018-02-03,4,27.0,84.0,11.1,0
2018-02-03,5,27.0,84.0,5.6,0
2018-02-03,6,27.0,89.0,11.1,0
2018-02-03,7,26.0,94.0,9.3,0
2018-02-03,8,28.0,89.0,11.1,0
2018-02-03,9,29.0,84.0,11.1,0
2018-02-03,10,31.0,75.0,8.35,0
2018-02-03,11,32.0,66.0,5.6,0
2018-02-03,12,33.0,66.0,7.4,0
2018-02-03,13,34.0,63.0,9.3,0
2018-02-03,14,35.0,59.0,16.7,0
2018-02-03,15,34.0,63.0,20.4,0
2018-02-03,16,33.0,63.0,18.5,0
2018-02-03,17,30.0,74.0,18.5,0
2018-02-03,18,30.0,74.0,20.4,0
2018-02-03,19,28.0,84.0,11.1,0
2018-02-03,20,28.0,84.0,14.8,0
2018-02-03,21,28.0,84.0,11.1,0
2018-02-03,22,28.0,84.0,18.5,0
2018-02-03,23,27.0,89.0,11.1,0
2018-02-03,24,27.0,89.0,18.5,0
2018-02-04,1,27.0,89.0,14.8,0
2018-02-04,2,27.0,84.0,13.0,0
2018-02-04,3,27.0,84.0,11.1,0
2018-02-04,4,27.0,84.0,11.1,0
2018-02-04,5,27.0,84.0,5.6,0
2018-02-04,6,27.0,89.0,11.1,0
2018-02-04,7,26.0,94.0,9.3,0
2018-02-04,8,28.0,89.0,11.1,0
2018-02-04,9,29.0,84.0,11.1,0
2018-02-04,10,31.0,75.0,8.35,0
2018-02-04,11,32.0,66.0,5.6,0
2018-02-04,12,33.0,66.0,7.4,0
2018-02-04,13,34.0,63.0,9.3,0
2018-02-04,14,35.0,59.0,16.7,0
2018-02-04,15,34.0,63.0,20.4,0
2018-02-04,16,33.0,63.0,18.5,0
2018-02-04,17,30.0,74.0,18.5,0
2018-02-04,18,30.0,74.0,20.4,0
2018-02-04,19,28.0,84.0,11.1,0
2018-02-04,20,28.0,84.0,14.8,0
2018-02-04,21,28.0,84.0,11.1,0
2018-02-04,22,28.0,84.0,18.5,0
2018-02-04,23,27.0,89.0,11.1,0
2018-02-04,24,27.0,89.0,18.5,0
2018-02-05,1,27.0,89.0,14.8,0
2018-02-05,2,27.0,84.0,13.0,0
2018-02-05,3,27.0,84.0,11.1,0
2018-02-05,4,27.0,84.0,11.1,0
2018-02-05,5,27.0,84.0,5.6,0
2018-02-05,6,27.0,89.0,11.1,0
2018-02-05,7,26.0,94.0,9.3,0
2018-02-05,8,28.0,89.0,11.1,0
2018-02-05,9,29.0,84.0,11.1,0
2018-02-05,10,31.0,75.0,8.35,0
2018-02-05,11,32.0,66.0,5.6,0
2018-02-05,12,33.0,66.0,7.4,0
2018-02-05,13,34.0,63.0,9.3,0
2018-02-05,14,35.0,59.0,16.7,0
2018-02-05,15,34.0,63.0,20.4,0
2018-02-05,16,33.0,63.0,18.5,0
2018-02-05,17,30.0,74.0,18.5,0
2018-02-05,18,30.0,74.0,20.4,0
2018-02-05,19,28.0,84.0,11.1,0
2018-02-05,20,28.0,84.0,14.8,0
2018-02-05,21,28.0,84.0,11.1,0
2018-02-05,22,28.0,84.0,18.5,0
2018-02-05,23,27.0,89.0,11.1,0
2018-02-05,24,27.0,89.0,18.5,0
2018-02-06,1,27.0,89.0,14.8,0
2018-02-06,2,27.0,84.0,13.0,0
2018-02-06,3,27.0,84.0,11.1,0
2018-02-06,4,27.0,84.0,11.1,0
2018-02-06,5,27.0,84.0,5.6,0
2018-02-06,6,27.0,89.0,11.1,0
2018-02-06,7,26.0,94.0,9.3,0
2018-02-06,8,28.0,89.0,11.1,0
2018-02-06,9,29.0,84.0,11.1,0
2018-02-06,10,31.0,75.0,8.35,0
2018-02-06,11,32.0,66.0,5.6,0
2018-02-06,12,33.0,66.0,7.4,0
2018-02-06,13,34.0,63.0,9.3,0
2018-02-06,14,35.0,59.0,16.7,0
2018-02-06,15,34.0,63.0,20.4,0
2018-02-06,16,33.0,63.0,18.5,0
2018-02-06,17,30.0,74.0,18.5,0
2018-02-06,18,30.0,74.0,20.4,0
2018-02-06,19,28.0,84.0,11.1,0
2018-02-06,20,28.0,84.0,14.8,0
2018-02-06,21,28.0,84.0,11.1,0
2018-02-06,22,28.0,84.0,18.5,0
2018-02-06,23,27.0,89.0,11.1,0
2018-02-06,24,27.0,89.0,18.5,0
2018-02-07,1,27.0,89.0,14.8,0
2018-02-07,2,27.0,84.0,13.0,0
2018-02-07,3,27.0,84.0,11.1,0
2018-02-07,4,27.0,84.0,11.1,0
2018-02-07,5,27.0,84.0,5.6,0
2018-02-07,6,27.0,89.0,11.1,0
2018-02-07,7,26.0,94.0,9.3,0
2018-02-07,8,28.0,89.0,11.1,0
2018-02-07,9,29.0,84.0,11.1,0
2018-02-07,10,31.0,75.0,8.35,0
2018-02-07,11,32.0,66.0,5.6,0
2018-02-07,12,33.0,66.0,7.4,0
2018-02-07,13,34.0,63.0,9.3,0
2018-02-07,14,35.0,59.0,16.7,0
2018-02-07,15,34.0,63.0,20.4,0
2018-02-07,16,33.0,63.0,18.5,0
2018-02-07,17,30.0,74.0,18.5,0
2018-02-07,18,30.0,74.0,20.4,0
2018-02-07,19,28.0,84.0,11.1,0
2018-02-07,20,28.0,84.0,14.8,0
2018-02-07,21,28.0,84.0,11.1,0
2018-02-07,22,28.0,84.0,18.5,0
2018-02-07,23,27.0,89.0,11.1,0
2018-02-07,24,27.0,89.0,18.5,0
2018-02-08,1,27.0,89.0,14.8,0
2018-02-08,2,27.0,84.0,13.0,0
2018-02-08,3,27.0,84.0,11.1,0
2018-02-08,4,27.0,84.0,11.1,0
2018-02-08,5,27.0,84.0,5.6,0
2018-02-08,6,27.0,89.0,11.1,0
2018-02-08,7,26.0,94.0,9.3,0
2018-02-08,8,28.0,89.0,11.1,0
2018-02-08,9,29.0,84.0,11.1,0
2018-02-08,10,31.0,75.0,8.35,0
2018-02-08,11,32.0,66.0,5.6,0
2018-02-08,12,33.0,66.0,7.4,0
2018-02-08,13,34.0,63.0,9.3,0
2018-02-08,14,35.0,59.0,16.7,0
2018-02-08,15,34.0,63.0,20.4,0
2018-02-08,16,33.0,63.0,18.5,0
2018-02-08,17,30.0,74.0,18.5,0
2018-02-08,18,30.0,74.0,20.4,0
2018-02-08,19,28.0,84.0,11.1,0
2018-02-08,20,28.0,84.0,14.8,0
2018-02-08,21,28.0,84.0,11.1,0
2018-02-08,22,28.0,84.0,18.5,0
2018-02-08,23,27.0,89.0,11.1,0
2018-02-08,24,27.0,89.0,18.5,0
2018-02-09,1,27.0,89.0,14.8,0
2018-02-09,2,27.0,84.0,13.0,0
2018-02-09,3,27.0,84.0,11.1,0
2018-02-09,4,27.0,84.0,11.1,0
2018-02-09,5,27.0,84.0,5.6,0
2018-02-09,6,27.0,89.0,11.1,0
2018-02-09,7,26.0,94.0,9.3,0
2018-02-09,8,28.0,89.0,11.1,0
2018-02-09,9,29.0,84.0,11.1,0
2018-02-09,10,31.0,75.0,8.35,0
2018-02-09,11,32.0,66.0,5.6,0
2018-02-09,12,33.0,66.0,7.4,0
2018-02-09,13,34.0,63.0,9.3,0
2018-02-09,14,35.0,59.0,16.7,0
2018-02-09,15,34.0,63.0,20.4,0
2018-02-09,16,33.0,63.0,18.5,0
2018-02-09,17,30.0,74.0,18.5,0
2018-02-09,18,30.0,74.0,20.4,0
2018-02-09,19,28.0,84.0,11.1,0
2018-02-09,20,28.0,84.0,14.8,0
2018-02-09,21,28.0,84.0,11.1,0
2018-02-09,22,28.0,84.0,18.5,0
2018-02-09,23,27.0,89.0,11.1,0
2018-02-09,24,27.0,89.0,18.5,0
2018-02-10,1,27.0,89.0,14.8,0
2018-02-10,2,27.0,84.0,13.0,0
2018-02-10,3,27.0,84.0,11.1,0
2018-02-10,4,27.0,84.0,11.1,0
2018-02-10,5,27.0,84.0,5.6,0
2018-02-10,6,27.0,89.0,11.1,0
2018-02-10,7,26.0,94.0,9.3,0
2018-02-10,8,28.0,89.0,11.1,0
2018-02-10,9,29.0,84.0,11.1,0
2018-02-10,10,31.0,75.0,8.35,0
2018-02-10,11,32.0,66.0,5.6,0
2018-02-10,12,33.0,66.0,7.4,0
2018-02-10,13,34.0,63.0,9.3,0
2018-02-10,14,35.0,59.0,16.7,0
2018-02-10,15,34.0,63.0,20.4,0
2018-02-10,16,33.0,63.0,18.5,0
2018-02-10,17,30.0,74.0,18.5,0
2018-02-10,18,30.0,74.0,20.4,0
2018-02-10,19,28.0,84.0,11.1,0
2018-02-10,20,28.0,84.0,14.8,0
2018-02-10,21,28.0,84.0,11.1,0
2018-02-10,22,28.0,84.0,18.5,0
2018-02-10,23,27.0,89.0,11.1,0
2018-02-10,24,27.0,89.0,18.5,0
2018-02-11,1,27.0,89.0,14.8,0
2018-02-11,2,27.0,84.0,13.0,0
2018-02-11,3,27.0,84.0,11.1,0
2018-02-11,4,27.0,84.0,11.1,0
2018-02-11,5,27.0,84.0,5.6,0
2018-02-11,6,27.0,89.0,11.1,0
2018-02-11,7,26.0,94.0,9.3,0
2018-02-11,8,28.0,89.0,11.1,0
2018-02-11,9,29.0,84.0,11.1,0
2018-02-11,10,31.0,75.0,8.35,0
2018-02-11,11,32.0,66.0,5.6,0
2018-02-11,12,33.0,66.0,7.4,0
2018-02-11,13,34.0,63.0,9.3,0
2018-02-11,14,35.0,59.0,16.7,0
2018-02-11,15,34.0,63.0,20.4,0
2018-02-11,16,33.0,63.0,18.5,0
2018-02-11,17,30.0,74.0,18.5,0
2018-02-11,18,30.0,74.0,20.4,0
2018-02-11,19,28.0,84.0,11.1,0
2018-02-11,20,28.0,84.0,14.8,0
2018-02-11,21,28.0,84.0,11.1,0
2018-02-11,22,28.0,84.0,18.5,0
2018-02-11,23,27.0,89.0,11.1,0
2018-02-11,24,27.0,89.0,18.5,0
2018-02-12,1,27.0,89.0,14.8,0
2018-02-12,2,27.0,84.0,13.0,0
2018-02-12,3,27.0,84.0,11.1,0
2018-02-12,4,27.0,84.0,11.1,0
2018-02-12,5,27.0,84.0,5.6,0
2018-02-12,6,27.0,89.0,11.1,0
2018-02-12,7,26.0,94.0,9.3,0
2018-02-12,8,28.0,89.0,11.1,0
2018-02-12,9,29.0,84.0,11.1,0
2018-02-12,10,31.0,75.0,8.35,0
2018-02-12,11,32.0,66.0,5.6,0
2018-02-12,12,33.0,66.0,7.4,0
2018-02-12,13,34.0,63.0,9.3,0
2018-02-12,14,35.0,59.0,16.7,0
2018-02-12,15,34.0,63.0,20.4,0
2018-02-12,16,33.0,63.0,18.5,0
2018-02-12,17,30.0,74.0,18.5,0
2018-02-12,18,30.0,74.0,20.4,0
2018-02-12,19,28.0,84.0,11.1,0
2018-02-12,20,28.0,84.0,14.8,0
2018-02-12,21,28.0,84.0,11.1,0
2018-02-12,22,28.0,84.0,18.5,0
2018-02-12,23,27.0,89.0,11.1,0
2018-02-12,24,27.0,89.0,18.5,0
2018-02-13,1,27.0,89.0,14.8,0
2018-02-13,2,27.0,84.0,13.0,0
2018-02-13,3,27.0,84.0,11.1,0
2018-02-13,4,27.0,84.0,11.1,0
2018-02-13,5,27.0,84.0,5.6,0
2018-02-13,6,27.0,89.0,11.1,0
2018-02-13,7,26.0,94.0,9.3,0
2018-02-13,8,28.0,89.0,11.1,0
2018-02-13,9,29.0,84.0,11.1,0
2018-02-13,10,31.0,75.0,8.35,0
2018-02-13,11,32.0,66.0,5.6,0
2018-02-13,12,33.0,66.0,7.4,0
2018-02-13,13,34.0,63.0,9.3,0
2018-02-13,14,35.0,59.0,16.7,0
2018-02-13,15,34.0,63.0,20.4,0
2018-02-13,16,33.0,63.0,18.5,0
2018-02-13,17,30.0,74.0,18.5,0
2018-02-13,18,30.0,74.0,20.4,0
2018-02-13,19,28.0,84.0,11.1,0
2018-02-13,20,28.0,84.0,14.8,0
2018-02-13,21,28.0,84.0,11.1,0
2018-02-13,22,28.0,84.0,18.5,0
2018-02-13,23,27.0,89.0,11.1,0
2018-02-13,24,27.0,89.0,18.5,0
2018-02-14,1,27.0,89.0,14.8,0
2018-02-14,2,27.0,84.0,13.0,0
2018-02-14,3,27.0,84.0,11.1,0
2018-02-14,4,27.0,84.0,11.1,0
2018-02-14,5,27.0,84.0,5.6,0
2018-02-14,6,27.0,89.0,11.1,0
2018-02-14,7,26.0,94.0,9.3,0
2018-02-14,8,28.0,89.0,11.1,0
2018-02-14,9,29.0,84.0,11.1,0
2018-02-14,10,31.0,75.0,8.35,0
2018-02-14,11,32.0,66.0,5.6,0
2018-02-14,12,33.0,66.0,7.4,0
2018-02-14,13,34.0,63.0,9.3,0
2018-02-14,14,35.0,59.0,16.7,0
2018-02-14,15,34.0,63.0,20.4,0
2018-02-14,16,33.0,63.0,18.5,0
2018-02-14,17,30.0,74.0,18.5,0
2018-02-14,18,30.0,74.0,20.4,0
2018-02-14,19,28.0,84.0,11.1,0
2018-02-14,20,28.0,84.0,14.8,0
2018-02-14,21,28.0,84.0,11.1,0
2018-02-14,22,28.0,84.0,18.5,0
2018-02-14,23,27.0,89.0,11.1,0
2018-02-14,24,27.0,89.0,18.5,0
2018-02-15,1,27.0,89.0,14.8,0
2018-02-15,2,27.0,84.0,13.0,0
2018-02-15,3,27.0,84.0,11.1,0
2018-02-15,4,27.0,84.0,11.1,0
2018-02-15,5,27.0,84.0,5.6,0
2018-02-15,6,27.0,89.0,11.1,0
2018-02-15,7,26.0,94.0,9.3,0
2018-02-15,8,28.0,89.0,11.1,0
2018-02-15,9,29.0,84.0,11.1,0
2018-02-15,10,31.0,75.0,8.35,0
2018-02-15,11,32.0,66.0,5.6,0
2018-02-15,12,33.0,66.0,7.4,0
2018-02-15,13,34.0,63.0,9.3,0
2018-02-15,14,35.0,59.0,16.7,0
2018-02-15,15,34.0,63.0,20.4,0
2018-02-15,16,33.0,63.0,18.5,0
2018-02-15,17,30.0,74.0,18.5,0
2018-02-15,18,30.0,74.0,20.4,0
2018-02-15,19,28.0,84.0,11.1,0
2018-02-15,20,28.0,84.0,14.8,0
2018-02-15,21,28.0,84.0,11.1,0
2018-02-15,22,28.0,84.0,18.5,0
2018-02-15,23,27.0,89.0,11.1,0
2018-02-15,24,27.0,89.0,18.5,0
2018-02-16,1,27.0,89.0,14.8,0
2018-02-16,2,27.0,84.0,13.0,0
2018-02-16,3,27.0,84.0,11.1,0
2018-02-16,4,27.0,84.0,11.1,0
2018-02-16,5,27.0,84.0,5.6,0
2018-02-16,6,27.0,89.0,11.1,0
2018-02-16,7,26.0,94.0,9.3,0
2018-02-16,8,28.0,89.0,11.1,0
2018-02-16,9,29.0,84.0,11.1,0
2018-02-16,10,31.0,75.0,8.35,0
2018-02-16,11,32.0,66.0,5.6,0
2018-02-16,12,33.0,66.0,7.4,0
2018-02-16,13,34.0,63.0,9.3,0
2018-02-16,14,35.0,59.0,16.7,0
2018-02-16,15,34.0,63.0,20.4,0
2018-02-16,16,33.0,63.0,18.5,0
2018-02-16,17,30.0,74.0,18.5,0
2018-02-16,18,30.0,74.0,20.4,0
2018-02-16,19,28.0,84.0,11.1,0
2018-02-16,20,28.0,84.0,14.8,0
2018-02-16,21,28.0,84.0,11.1,0
2018-02-16,22,28.0,84.0,18.5,0
2018-02-16,23,27.0,89.0,11.1,0
2018-02-16,24,27.0,89.0,18.5,0
2018-02-17,1,27.0,89.0,14.8,0
2018-02-17,2,27.0,84.0,13.0,0
2018-02-17,3,27.0,84.0,11.1,0
2018-02-17,4,27.0,84.0,11.1,0
2018-02-17,5,27.0,84.0,5.6,0
2018-02-17,6,27.0,89.0,11.1,0
2018-02-17,7,26.0,94.0,9.3,0
2018-02-17,8,28.0,89.0,11.1,0
2018-02-17,9,29.0,84.0,11.1,0
2018-02-17,10,31.0,75.0,8.35,0
2018-02-17,11,32.0,66.0,5.6,0
2018-02-17,12,33.0,66.0,7.4,0
2018-02-17,13,34.0,63.0,9.3,0
2018-02-17,14,35.0,59.0,16.7,0
2018-02-17,15,34.0,63.0,20.4,0
2018-02-17,16,33.0,63.0,18.5,0
2018-02-17,17,30.0,74.0,18.5,0
2018-02-17,18,30.0,74.0,20.4,0
2018-02-17,19,28.0,84.0,11.1,0
2018-02-17,20,28.0,84.0,14.8,0
2018-02-17,21,28.0,84.0,11.1,0
2018-02-17,22,28.0,84.0,18.5,0
2018-02-17,23,27.0,89.0,11.1,0
2018-02-17,24,27.0,89.0,18.5,0
2018-02-18,1,27.0,89.0,14.8,0
2018-02-18,2,27.0,84.0,13.0,0
2018-02-18,3,27.0,84.0,11.1,0
2018-02-18,4,27.0,84.0,11.1,0
2018-02-18,5,27.0,84.0,5.6,0
2018-02-18,6,27.0,89.0,11.1,0
2018-02-18,7,26.0,94.0,9.3,0
2018-02-18,8,28.0,89.0,11.1,0
2018-02-18,9,29.0,84.0,11.1,0
2018-02-18,10,31.0,75.0,8.35,0
2018-02-18,11,32.0,66.0,5.6,0
2018-02-18,12,33.0,66.0,7.4,0
2018-02-18,13,34.0,63.0,9.3,0
2018-02-18,14,35.0,59.0,16.7,0
2018-02-18,15,34.0,63.0,20.4,0
2018-02-18,16,33.0,63.0,18.5,0
2018-02-18,17,30.0,74.0,18.5,0
2018-02-18,18,30.0,74.0,20.4,0
2018-02-18,19,28.0,84.0,11.1,0
2018-02-18,20,28.0,84.0,14.8,0
2018-02-18,21,28.0,84.0,11.1,0
2018-02-18,22,28.0,84.0,18.5,0
2018-02-18,23,27.0,89.0,11.1,0
2018-02-18,24,27.0,89.0,18.5,0
2018-02-19,1,27.0,89.0,14.8,0
2018-02-19,2,27.0,84.0,13.0,0
2018-02-19,3,27.0,84.0,11.1,0
2018-02-19,4,27.0,84.0,11.1,0
2018-02-19,5,27.0,84.0,5.6,0
2018-02-19,6,27.0,89.0,11.1,0
2018-02-19,7,26.0,94.0,9.3,0
2018-02-19,8,28.0,89.0,11.1,0
2018-02-19,9,29.0,84.0,11.1,0
2018-02-19,10,31.0,75.0,8.35,0
2018-02-19,11,32.0,66.0,5.6,0
2018-02-19,12,33.0,66.0,7.4,0
2018-02-19,13,34.0,63.0,9.3,0
2018-02-19,14,35.0,59.0,16.7,0
2018-02-19,15,34.0,63.0,20.4,0
2018-02-19,16,33.0,63.0,18.5,0
2018-02-19,17,30.0,74.0,18.5,0
2018-02-19,18,30.0,74.0,20.4,0
2018-02-19,19,28.0,84.0,11.1,0
2018-02-19,20,28.0,84.0,14.8,0
2018-02-19,21,28.0,84.0,11.1,0
2018-02-19,22,28.0,84.0,18.5,0
2018-02-19,23,27.0,89.0,11.1,0
2018-02-19,24,27.0,89.0,18.5,0
2018-02-20,1,27.0,89.0,14.8,0
2018-02-20,2,27.0,84.0,13.0,0
2018-02-20,3,27.0,84.0,11.1,0
2018-02-20,4,27.0,84.0,11.1,0
2018-02-20,5,27.0,84.0,5.6,0
2018-02-20,6,27.0,89.0,11.1,0
2018-02-20,7,26.0,94.0,9.3,0
2018-02-20,8,28.0,89.0,11.1,0
2018-02-20,9,29.0,84.0,11.1,0
2018-02-20,10,31.0,75.0,8.35,0
2018-02-20,11,32.0,66.0,5.6,0
2018-02-20,12,33.0,66.0,7.4,0
2018-02-20,13,34.0,63.0,9.3,0
2018-02-20,14,35.0,59.0,16.7,0
